unique.split,parent.split,host,parent.host
275,unassigned_region-SPLIT1,275,unassigned_region
101,unassigned_region-SPLIT2,101,unassigned_region
122,unassigned_region-SPLIT2,122,unassigned_region
172,unassigned_region-SPLIT2,172,unassigned_region
130,unassigned_region-SPLIT2,130,unassigned_region
49,unassigned_region-SPLIT2,49,unassigned_region
390,49,390,49
932,unassigned_region-SPLIT2,932,unassigned_region
179,275,179,275
799,275,799,275
492,unassigned_region-SPLIT3,492,unassigned_region
148,unassigned_region-SPLIT3,148,unassigned_region
105,unassigned_region-SPLIT1,105,unassigned_region
31,unassigned_region-SPLIT4,31,unassigned_region
547,31,547,31
191,unassigned_region-SPLIT5,191,unassigned_region
38,unassigned_region-SPLIT5,38,unassigned_region
326,547,326,547
756,96,756,96
96,547,96,547
103,96,103,96
200,96,200,96
144,96,144,96
558,96,558,96
826,96,826,96
127,96,127,96
467,96,467,96
184,31,184,31
766,31,766,31
294,31,294,31
876,unassigned_region-SPLIT4,876,unassigned_region
285-SPLIT1,unassigned_region-SPLIT4,285,unassigned_region
217,unassigned_region-SPLIT4,217,unassigned_region
285-SPLIT2,217,285,217
202,unassigned_region-SPLIT4,202,unassigned_region
254,202,254,202
102,202,102,202
655-SPLIT1,105,655,105
655-SPLIT2,unassigned_region-SPLIT1,655,unassigned_region
362,unassigned_region-SPLIT1,362,unassigned_region
647,unassigned_region-SPLIT6,647,unassigned_region
251,728,251,728
728,unassigned_region-SPLIT6,728,unassigned_region
70,728,70,728
126,unassigned_region-SPLIT1,126,unassigned_region
145,unassigned_region-SPLIT7,145,unassigned_region
125-SPLIT1,unassigned_region-SPLIT7,125,unassigned_region
455,unassigned_region-SPLIT7,455,unassigned_region
338,unassigned_region-SPLIT8,338,unassigned_region
510,unassigned_region-SPLIT8,510,unassigned_region
407,unassigned_region-SPLIT8,407,unassigned_region
85,unassigned_region-SPLIT8,85,unassigned_region
125-SPLIT2,unassigned_region-SPLIT8,125,unassigned_region
73-SPLIT1,unassigned_region-SPLIT8,73,unassigned_region
266,455,266,455
73-SPLIT2,unassigned_region-SPLIT7,73,unassigned_region
434,126,434,126
613,unassigned_region-SPLIT9,613,unassigned_region
196,unassigned_region-SPLIT9,196,unassigned_region
27,unassigned_region-SPLIT9,27,unassigned_region
unassigned_region-SPLIT1,root,unassigned_region,root
unassigned_region-SPLIT2,275,unassigned_region,275
unassigned_region-SPLIT3,275,unassigned_region,275
unassigned_region-SPLIT4,105,unassigned_region,105
unassigned_region-SPLIT5,547,unassigned_region,547
unassigned_region-SPLIT6,126,unassigned_region,126
unassigned_region-SPLIT7,126,unassigned_region,126
unassigned_region-SPLIT8,455,unassigned_region,455
unassigned_region-SPLIT9,126,unassigned_region,126
